	TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d
	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z	L SOLEUS: Acc 7.Z
	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION	VELOCITY INTEGRATION
ITEM	X	X	X	X	X	X	X	X	X	X	X	X	X	X
36	-0.016393	-0.048008	-0.065832	-0.112409	-0.023939	0.073769	0.106685	0.105254	-0.046057	0.013661	-0.083006	-0.100700	-0.085738	-0.044756
37	-0.009758	-0.039812	-0.075330	-0.112800	-0.024980	0.068825	0.107856	0.096406	-0.043064	0.016263	-0.081184	-0.100830	-0.087169	-0.048789
38	-0.002342	-0.032005	-0.085608	-0.116182	-0.026021	0.062970	0.110197	0.090422	-0.036559	0.019125	-0.080014	-0.103432	-0.089381	-0.056465
39	0.004814	-0.025630	-0.094975	-0.119305	-0.027061	0.054643	0.110718	0.086779	-0.026281	0.021467	-0.078322	-0.108116	-0.093154	-0.064531
40	0.010929	-0.022508	-0.102912	-0.120476	-0.028232	0.041373	0.103952	0.084957	-0.013791	0.021987	-0.074549	-0.113710	-0.098358	-0.067784
41	0.015482	-0.025370	-0.110718	-0.119175	-0.029664	0.026411	0.094325	0.084827	-0.000651	0.019906	-0.069735	-0.119175	-0.103172	-0.067784
42	0.017304	-0.033957	-0.118394	-0.115662	-0.031225	0.011709	0.085218	0.085478	0.013140	0.015092	-0.065052	-0.124379	-0.105254	-0.069215
43	0.016523	-0.044105	-0.125029	-0.110718	-0.032786	-0.003122	0.076761	0.087039	0.027712	0.007416	-0.059717	-0.129323	-0.104213	-0.072468
44	0.013921	-0.052692	-0.130363	-0.104993	-0.034217	-0.007026	0.069996	0.090031	0.041373	-0.002472	-0.054123	-0.133486	-0.101350	-0.074289
45	0.009628	-0.060238	-0.134136	-0.098618	-0.035388	-0.006765	0.062840	0.095105	0.051651	-0.013661	-0.048529	-0.136608	-0.098228	-0.074289
46	0.003773	-0.067654	-0.137389	-0.092113	-0.036429	-0.018995	0.054513	0.102131	0.058416	-0.026411	-0.042934	-0.139080	-0.095105	-0.072728
47	-0.003253	-0.073508	-0.141943	-0.085868	-0.037470	-0.041893	0.049309	0.110328	0.062970	-0.040852	-0.038380	-0.141813	-0.092373	-0.069605
48	-0.010278	-0.080664	-0.147017	-0.079883	-0.038771	-0.053993	0.047358	0.119305	0.060238	-0.053733	-0.035258	-0.145325	-0.090682	-0.064791
49	-0.016263	-0.089511	-0.151570	-0.074809	-0.040462	-0.049049	0.045666	0.128542	0.053472	-0.062319	-0.033306	-0.149489	-0.089771	-0.058807
50	-0.020426	-0.092634	-0.154433	-0.071557	-0.042414	-0.050610	0.043324	0.137389	0.046317	-0.068564	-0.032656	-0.154302	-0.089641	-0.052952
51	-0.022508	-0.086779	-0.154172	-0.070906	-0.044495	-0.050480	0.040332	0.144675	0.033567	-0.075200	-0.034477	-0.159507	-0.090162	-0.047748
52	-0.023809	-0.080794	-0.151830	-0.072207	-0.046577	-0.038901	0.038641	0.150269	0.016783	-0.082225	-0.038771	-0.164711	-0.091463	-0.043845
53	-0.024850	-0.075460	-0.148708	-0.074939	-0.048659	-0.032396	0.038901	0.154953	0.007286	-0.087559	-0.043975	-0.170045	-0.093544	-0.042284
54	-0.025630	-0.063360	-0.144675	-0.078452	-0.050610	-0.034087	0.039031	0.157815	0.027842	-0.090031	-0.048919	-0.175900	-0.095366	-0.043454
55	-0.026931	-0.059587	-0.138690	-0.082225	-0.052302	-0.040592	0.038641	0.157425	0.056465	-0.091983	-0.052432	-0.182665	-0.096276	-0.046707
56	-0.029013	-0.074289	-0.130103	-0.087039	-0.053863	-0.047488	0.038511	0.153652	0.061149	-0.096537	-0.054253	-0.189560	-0.096927	-0.051000
57	-0.031095	-0.083396	-0.119695	-0.091983	-0.055554	-0.052171	0.037860	0.148838	0.048919	-0.102782	-0.056205	-0.195805	-0.097968	-0.055684
58	-0.032786	-0.084827	-0.109027	-0.096016	-0.057506	-0.056205	0.036559	0.145455	0.039812	-0.109027	-0.059067	-0.200749	-0.099659	-0.061018
59	-0.034607	-0.085868	-0.099139	-0.099399	-0.059587	-0.060238	0.034998	0.144154	0.038380	-0.113970	-0.062970	-0.204262	-0.102261	-0.067003
60	-0.036169	-0.077021	-0.090422	-0.102651	-0.061669	-0.064661	0.033046	0.145325	0.033827	-0.116572	-0.067914	-0.207385	-0.105644	-0.072467
61	-0.035908	-0.069605	-0.083917	-0.106945	-0.063751	-0.069085	0.030314	0.147147	0.036559	-0.117874	-0.072598	-0.209987	-0.109287	-0.076631
62	-0.033697	-0.074159	-0.082225	-0.112279	-0.065702	-0.071427	0.026541	0.147797	0.045016	-0.119565	-0.076110	-0.211678	-0.112930	-0.080404
63	-0.032005	-0.084177	-0.086389	-0.116963	-0.067524	-0.071166	0.021597	0.148708	0.048529	-0.121907	-0.078582	-0.212328	-0.116573	-0.084957
64	-0.033306	-0.092894	-0.093804	-0.119825	-0.069345	-0.071297	0.015352	0.151050	0.045796	-0.123988	-0.080404	-0.211158	-0.120085	-0.089251
65	-0.036949	-0.102391	-0.101741	-0.120346	-0.071166	-0.072858	0.007936	0.153132	0.038380	-0.125940	-0.081575	-0.207645	-0.123208	-0.092764
66	-0.040722	-0.110718	-0.109027	-0.119695	-0.073118	-0.074289	-0.001431	0.153652	0.030834	-0.128802	-0.081315	-0.202571	-0.125420	-0.095886
67	-0.044235	-0.112800	-0.115532	-0.119305	-0.075200	-0.073118	-0.011579	0.152481	0.024720	-0.133226	-0.079233	-0.197497	-0.126330	-0.098228
68	-0.048789	-0.110978	-0.121386	-0.118784	-0.077281	-0.069085	-0.019906	0.150660	0.019125	-0.138820	-0.076891	-0.192943	-0.125680	-0.098748
69	-0.055424	-0.110718	-0.126590	-0.118654	-0.079363	-0.064141	-0.027322	0.149489	0.014311	-0.144024	-0.075980	-0.188129	-0.123338	-0.097057
70	-0.063230	-0.113060	-0.130103	-0.119565	-0.081445	-0.058416	-0.036299	0.148448	0.011970	-0.147407	-0.076501	-0.182665	-0.119825	-0.094195
71	-0.070646	-0.116052	-0.139601	-0.120866	-0.083526	-0.052302	-0.045406	0.146756	0.011319	-0.148448	-0.077802	-0.177591	-0.115272	-0.091593
72	-0.077932	-0.118264	-0.149228	-0.122297	-0.085478	-0.046837	-0.051391	0.144805	0.010538	-0.146887	-0.079883	-0.173558	-0.109417	-0.090292
73	-0.084957	-0.118654	-0.157815	-0.124249	-0.087429	-0.041503	-0.054904	0.143244	0.009237	-0.143894	-0.083266	-0.169655	-0.102261	-0.089771
74	-0.089511	-0.116573	-0.172387	-0.127111	-0.089511	-0.036169	-0.058546	0.141422	0.008457	-0.140772	-0.088470	-0.164581	-0.093674	-0.088861
75	-0.090942	-0.111629	-0.181364	-0.131404	-0.091593	-0.031095	-0.063230	0.138040	0.008847	-0.136999	-0.094455	-0.156905	-0.084047	-0.087559
76	-0.091072	-0.105254	-0.166142	-0.137649	-0.093804	-0.026541	-0.068695	0.132835	0.009888	-0.132445	-0.097968	-0.150920	-0.073769	-0.086519
77	-0.091072	-0.098228	-0.143894	-0.145195	-0.096146	-0.022638	-0.075200	0.126851	0.010929	-0.128412	-0.097057	-0.149489	-0.062450	-0.086649
78	-0.089901	-0.090552	-0.152091	-0.152351	-0.098488	-0.018475	-0.081965	0.120996	0.011709	-0.125810	-0.092243	-0.151700	-0.050740	-0.088730
79	-0.087039	-0.082876	-0.155603	-0.157425	-0.100830	-0.013271	-0.087559	0.115141	0.012230	-0.124509	-0.085738	-0.158075	-0.040722	-0.092634
80	-0.085348	-0.076110	-0.144675	-0.157945	-0.103172	-0.008197	-0.092113	0.109027	0.012750	-0.124249	-0.081184	-0.161458	-0.033957	-0.098358
81	-0.087559	-0.071166	-0.138040	-0.152871	-0.105384	-0.004424	-0.096276	0.103042	0.012880	-0.125680	-0.080664	-0.157555	-0.029794	-0.106164
82	-0.093544	-0.068304	-0.134136	-0.146496	-0.107335	-0.002082	-0.099269	0.096667	0.012360	-0.129453	-0.083266	-0.149359	-0.026411	-0.115532
83	-0.101611	-0.067393	-0.139210	-0.143244	-0.109157	-0.001171	-0.100570	0.090162	0.011189	-0.134527	-0.086909	-0.135047	-0.022638	-0.125029
84	-0.110197	-0.068304	-0.148448	-0.143374	-0.110978	-0.001041	-0.100830	0.085478	0.009237	-0.139471	-0.089901	-0.121256	-0.019516	-0.134006
85	-0.117743	-0.070646	-0.157555	-0.145846	-0.112800	-0.000520	-0.100049	0.082355	0.007156	-0.143634	-0.091723	-0.126330	-0.021207	-0.142073
86	-0.123468	-0.073638	-0.163019	-0.149879	-0.114751	-0.000651	-0.098748	0.079363	0.004944	-0.146887	-0.093154	-0.132575	-0.030704	-0.146626
87	-0.128152	-0.077281	-0.170305	-0.154693	-0.116833	-0.002862	-0.097447	0.076501	0.001691	-0.148708	-0.094715	-0.132835	-0.051261	-0.146887
88	-0.132705	-0.081705	-0.176940	-0.158986	-0.119044	-0.006245	-0.096276	0.073118	-0.003643	-0.148318	-0.096537	-0.130754	-0.081705	-0.146496
89	-0.138040	-0.085868	-0.177721	-0.162499	-0.121386	-0.009498	-0.094975	0.067654	-0.010929	-0.143894	-0.099659	-0.122948	-0.118004	-0.147797
90	-0.143894	-0.089901	-0.176810	-0.165882	-0.123728	-0.012490	-0.092113	0.060238	-0.018605	-0.142073	-0.104473	-0.122817	-0.132835	-0.150269
91	-0.149749	-0.094845	-0.179152	-0.169264	-0.125940	-0.015612	-0.086258	0.051651	-0.025891	-0.146756	-0.109807	-0.129583	-0.102782	-0.153392
92	-0.156384	-0.099919	-0.183706	-0.172647	-0.128022	-0.019255	-0.078192	0.042414	-0.032005	-0.158336	-0.114751	-0.138950	-0.070126	-0.157945
93	-0.163540	-0.104603	-0.186698	-0.175769	-0.130103	-0.023679	-0.070386	0.033046	-0.037730	-0.194504	-0.119044	-0.148838	-0.067654	-0.164711
94	-0.171086	-0.108896	-0.187609	-0.178632	-0.132185	-0.027582	-0.064791	0.022898	-0.044625	-0.233535	-0.123208	-0.159767	-0.072337	-0.173037
95	-0.178632	-0.112149	-0.187088	-0.181364	-0.134397	-0.030444	-0.062840	0.011579	-0.052692	-0.230543	-0.128412	-0.170305	-0.075460	-0.181624
96	-0.184617	-0.113580	-0.184616	-0.183836	-0.136869	-0.033437	-0.064011	-0.000520	-0.060628	-0.196586	-0.135177	-0.177071	-0.075330	-0.189170
97	-0.188259	-0.112409	-0.179673	-0.186308	-0.139471	-0.036949	-0.066613	-0.013531	-0.067784	-0.187219	-0.142983	-0.178892	-0.067784	-0.195155
98	-0.189040	-0.109157	-0.173818	-0.189300	-0.142203	-0.040592	-0.069865	-0.027192	-0.075720	-0.192943	-0.150529	-0.179282	-0.064271	-0.199839
99	-0.186958	-0.104733	-0.167703	-0.192943	-0.145065	-0.044365	-0.072988	-0.040072	-0.084567	-0.189300	-0.156124	-0.181364	-0.069085	-0.204392
100	-0.182405	-0.099659	-0.161328	-0.196586	-0.147927	-0.048008	-0.075590	-0.051131	-0.092894	-0.182014	-0.158986	-0.184356	-0.076891	-0.209336
101	-0.175900	-0.095105	-0.155734	-0.199709	-0.150920	-0.051521	-0.077542	-0.060888	-0.100049	-0.168744	-0.159246	-0.186178	-0.083396	-0.214150
102	-0.167963	-0.092243	-0.151961	-0.201920	-0.153912	-0.055814	-0.078582	-0.069735	-0.105384	-0.163280	-0.156905	-0.186048	-0.089641	-0.218964
103	-0.159637	-0.091463	-0.150660	-0.202831	-0.156644	-0.061799	-0.078322	-0.078062	-0.108506	-0.166532	-0.151961	-0.185137	-0.097838	-0.223908
104	-0.152481	-0.092373	-0.151570	-0.202441	-0.159116	-0.069085	-0.076501	-0.085998	-0.110848	-0.176030	-0.144415	-0.183966	-0.108376	-0.229112
105	-0.147147	-0.094455	-0.154302	-0.200749	-0.161328	-0.076761	-0.073508	-0.093284	-0.114751	-0.186698	-0.134397	-0.182405	-0.116442	-0.234966
106	-0.143504	-0.097447	-0.158206	-0.197627	-0.163410	-0.084957	-0.069865	-0.099269	-0.119565	-0.194895	-0.122557	-0.180844	-0.120085	-0.240561
107	-0.142203	-0.101220	-0.162889	-0.192813	-0.165361	-0.093544	-0.066353	-0.102391	-0.123208	-0.201009	-0.110328	-0.179673	-0.122037	-0.244984
108	-0.144805	-0.106034	-0.168614	-0.186568	-0.167183	-0.101350	-0.063751	-0.102131	-0.125940	-0.202961	-0.098358	-0.178762	-0.124119	-0.247977
109	-0.151570	-0.112669	-0.175119	-0.179282	-0.168874	-0.106424	-0.062059	-0.098358	-0.129062	-0.201400	-0.085738	-0.177721	-0.125680	-0.249798
110	-0.161068	-0.121777	-0.180844	-0.170956	-0.170435	-0.109677	-0.060368	-0.090942	-0.133486	-0.201790	-0.071947	-0.177070	-0.125420	-0.251099
111	-0.171606	-0.131664	-0.185787	-0.162369	-0.171996	-0.113970	-0.058156	-0.080794	-0.138950	-0.204392	-0.058026	-0.176940	-0.124509	-0.251620
112	-0.181494	-0.139991	-0.191382	-0.154433	-0.173558	-0.119955	-0.056335	-0.068955	-0.142853	-0.206344	-0.046837	-0.177721	-0.124249	-0.250709
113	-0.189170	-0.146626	-0.195675	-0.147147	-0.175379	-0.125940	-0.055294	-0.055944	-0.140772	-0.206734	-0.040852	-0.180063	-0.124639	-0.247326
114	-0.193984	-0.149098	-0.198538	-0.141422	-0.177461	-0.131534	-0.053733	-0.042544	-0.130103	-0.205433	-0.039161	-0.184096	-0.125029	-0.240561
115	-0.196716	-0.145846	-0.201920	-0.139601	-0.179542	-0.134527	-0.050480	-0.030054	-0.115271	-0.203091	-0.038771	-0.189951	-0.125940	-0.231063
116	-0.197497	-0.141292	-0.205043	-0.142853	-0.181494	-0.134527	-0.044625	-0.019255	-0.103562	-0.199318	-0.037210	-0.196846	-0.127631	-0.221306
117	-0.201660	-0.139731	-0.206604	-0.149359	-0.183315	-0.134527	-0.035258	-0.010408	-0.096927	-0.194504	-0.034217	-0.203612	-0.129973	-0.213239
118	-0.207254	-0.141162	-0.207385	-0.156384	-0.185137	-0.134527	-0.022768	-0.002472	-0.094065	-0.189300	-0.031615	-0.209857	-0.132966	-0.207124
119	-0.207254	-0.143504	-0.209336	-0.163280	-0.186828	-0.142203	-0.008066	0.007286	-0.092634	-0.183966	-0.031225	-0.215581	-0.136739	-0.203481
120	-0.218964	-0.146496	-0.210897	-0.170305	-0.188389	-0.156384	0.007936	0.019906	-0.090682	-0.179412	-0.032916	-0.220525	-0.141813	-0.203221
121	-0.241472	-0.151310	-0.210247	-0.176680	-0.189821	-0.167963	0.023679	0.033567	-0.088730	-0.176420	-0.036949	-0.224428	-0.147407	-0.206604
122	-0.247456	-0.157815	-0.209076	-0.181884	-0.190992	-0.177071	0.038120	0.046837	-0.088080	-0.174989	-0.046707	-0.227811	-0.153782	-0.213109
123	-0.225989	-0.165621	-0.209206	-0.185137	-0.191902	-0.185657	0.051131	0.060108	-0.088730	-0.175119	-0.060498	-0.231714	-0.161198	-0.222086
124	-0.205043	-0.174078	-0.210247	-0.191512	-0.192553	-0.195155	0.062710	0.074159	-0.088861	-0.176680	-0.075460	-0.236398	-0.167703	-0.232104
125	-0.212329	-0.181884	-0.210897	-0.202050	-0.193073	-0.205563	0.073378	0.080664	-0.087039	-0.179803	-0.091723	-0.240821	-0.172257	-0.240431
126	-0.215971	-0.189040	-0.211027	-0.209466	-0.193594	-0.217142	0.084047	0.075980	-0.083526	-0.184616	-0.106164	-0.244204	-0.176030	-0.245375
127	-0.208946	-0.195805	-0.211158	-0.231063	-0.194114	-0.230283	0.094975	0.050870	-0.079623	-0.191122	-0.107335	-0.246936	-0.180844	-0.247456
128	-0.203612	-0.202311	-0.212459	-0.262158	-0.194504	-0.245635	0.105644	0.014311	-0.076761	-0.198928	-0.082876	-0.248887	-0.186698	-0.246285
129	-0.199839	-0.208555	-0.215971	-0.266582	-0.194895	-0.263459	0.115141	0.017044	-0.075330	-0.205433	-0.071166	-0.250319	-0.191252	-0.245895
130	-0.206084	-0.214800	-0.221176	-0.237829	-0.195415	-0.283625	0.123078	0.085088	-0.074549	-0.209336	-0.076371	-0.252010	-0.193464	-0.235747
131	-0.215841	-0.221566	-0.226510	-0.227941	-0.195935	-0.305873	0.130233	0.136478	-0.073248	-0.213109	-0.076891	-0.253571	-0.194895	-0.215711
132	-0.223648	-0.228982	-0.230933	-0.239910	-0.196456	-0.329812	0.138300	0.141813	-0.071036	-0.217663	-0.072467	-0.254612	-0.197106	-0.211808
133	-0.228722	-0.236918	-0.233275	-0.241602	-0.196976	-0.355182	0.148448	0.137519	-0.068564	-0.221045	-0.061149	-0.255783	-0.200099	-0.233145
134	-0.234576	-0.244074	-0.231974	-0.236267	-0.197497	-0.380812	0.160027	0.131534	-0.066353	-0.223517	-0.058156	-0.257995	-0.202571	-0.262418
135	-0.240041	-0.249408	-0.228852	-0.224038	-0.198017	-0.405272	0.171476	0.134657	-0.064141	-0.226250	-0.063881	-0.261377	-0.203742	-0.253181
136	-0.242122	-0.252270	-0.227420	-0.214410	-0.198537	-0.427519	0.183966	0.133746	-0.061279	-0.229502	-0.073769	-0.265931	-0.204002	-0.225989
137	-0.242643	-0.252530	-0.228591	-0.212719	-0.199058	-0.446775	0.182275	0.127111	-0.056075	-0.233275	-0.082746	-0.270875	-0.203872	-0.230543
138	-0.244204	-0.251229	-0.231454	-0.218443	-0.199708	-0.461606	0.157815	0.117353	-0.047227	-0.237178	-0.090682	-0.274388	-0.203612	-0.236398
139	-0.247587	-0.248887	-0.234836	-0.226380	-0.200359	-0.470974	0.108636	0.109547	-0.035648	-0.241211	-0.100049	-0.274908	-0.202701	-0.232364
140	-0.250319	-0.245245	-0.238479	-0.235227	-0.200879	-0.475397	0.045276	0.103172	-0.022768	-0.245375	-0.108766	-0.271135	-0.200749	-0.232364
141	-0.250709	-0.239520	-0.243163	-0.243944	-0.201400	-0.475788	0.019906	0.095756	-0.008847	-0.249148	-0.112669	-0.263849	-0.198668	-0.233405
